Gis_X,Gis_Y,Distrito,Barrio,Calle,Nº Finca,Color,Batería/Línea,Número de Plazas,Location,Address
"442243.64,4478630.13,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,77,Azul,Línea,10,442243.64:4478630.13, PASEO  DE LA HABANA 77"
"442207.78,4478569.85,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,82,Verde,Línea,12,442207.78:4478569.85, PASEO  DE LA HABANA 82"
"442252.68,4478615.2,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,84,Verde,Línea,11,442252.68:4478615.2, PASEO  DE LA HABANA 84"
"441958.1,4478298.93,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,70 B,Verde,Línea,1,441958.1:4478298.93, PASEO  DE LA HABANA 70 B"
"441950.75,4478288.8,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,70 B,Verde,Línea,2,441950.75:4478288.8, PASEO  DE LA HABANA 70 B"
"442072.18,4478433.13,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,74 A,Verde,Línea,9,442072.18:4478433.13, PASEO  DE LA HABANA 74 A"
"442111.59,4478472.86,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,74 B,Verde,Línea,14,442111.59:4478472.86, PASEO  DE LA HABANA 74 B"
"442143.96,4478505.58,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,74 D,Verde,Línea,3,442143.96:4478505.58, PASEO  DE LA HABANA 74 D"
"442158.79,4478520.36,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,74 D,Verde,Línea,1,442158.79:4478520.36, PASEO  DE LA HABANA 74 D"
"442142.17,4478521.82,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LA HABANA; PASEO; DE,S/N,Azul,Línea,12,442142.17:4478521.82, PASEO  DE LA HABANA S/N"
"443661.78,4478663.57,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,1,Verde,Línea,6,443661.78:4478663.57, AVENIDA  DEL LEVANTE 1"
"443653.74,4478693.62,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,11,Verde,Línea,3,443653.74:4478693.62, AVENIDA  DEL LEVANTE 11"
"443646.59,4478720.29,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,19,Verde,Línea,5,443646.59:4478720.29, AVENIDA  DEL LEVANTE 19"
"443636.41,4478771.68,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,25,Verde,Batería,2,443636.41:4478771.68, AVENIDA  DEL LEVANTE 25"
"443638.82,4478762.66,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,25,Verde,Batería,3,443638.82:4478762.66, AVENIDA  DEL LEVANTE 25"
"443634.52,4478778.6,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,27,Verde,Batería,1,443634.52:4478778.6, AVENIDA  DEL LEVANTE 27"
"443631.91,4478788.58,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,31,Verde,Batería,1,443631.91:4478788.58, AVENIDA  DEL LEVANTE 31"
"443629.1,4478798.74,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,35,Verde,Batería,2,443629.1:4478798.74, AVENIDA  DEL LEVANTE 35"
"443621.41,4478828.76,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,43,Verde,Batería,4,443621.41:4478828.76, AVENIDA  DEL LEVANTE 43"
"443615.96,4478850.24,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,45,Verde,Batería,3,443615.96:4478850.24, AVENIDA  DEL LEVANTE 45"
"443618.29,4478840.77,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,45,Verde,Batería,2,443618.29:4478840.77, AVENIDA  DEL LEVANTE 45"
"443606.2,4478873.84,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LEVANTE; AVENIDA; DEL,47,Verde,Línea,4,443606.2:4478873.84, AVENIDA  DEL LEVANTE 47"
"442038.98,4478825.41,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIGULA; CALLE; DE LA,4,Verde,Línea,18,442038.98:4478825.41, CALLE  DE LA LIGULA 4"
"442043.13,4478769.4,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIGULA; CALLE; DE LA,34,Verde,Línea,3,442043.13:4478769.4, CALLE  DE LA LIGULA 34"
"442062.92,4478765.34,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIGULA; CALLE; DE LA,S/N,Verde,Línea,3,442062.92:4478765.34, CALLE  DE LA LIGULA S/N"
"441468.13,4478221.56,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIMA; PLAZA; DE,S/N,Azul,Batería,7,441468.13:4478221.56, PLAZA  DE LIMA S/N"
"443492.24,4478807.1,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIRIOS; CALLE; DE LOS,1,Verde,Línea,3,443492.24:4478807.1, CALLE  DE LOS LIRIOS 1"
"443510.12,4478822.37,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIRIOS; CALLE; DE LOS,3,Verde,Línea,2,443510.12:4478822.37, CALLE  DE LOS LIRIOS 3"
"443527.62,4478837.81,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIRIOS; CALLE; DE LOS,5,Verde,Línea,5,443527.62:4478837.81, CALLE  DE LOS LIRIOS 5"
"443576.64,4478855.16,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIRIOS; CALLE; DE LOS,11,Verde,Línea,5,443576.64:4478855.16, CALLE  DE LOS LIRIOS 11"
"443600.37,4478861.68,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIRIOS; CALLE; DE LOS,15,Verde,Línea,3,443600.37:4478861.68, CALLE  DE LOS LIRIOS 15"
"443550.81,4478848.35,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,LIRIOS; CALLE; DE LOS,5 C,Verde,Línea,1,443550.81:4478848.35, CALLE  DE LOS LIRIOS 5 C"
"441538.54,4478550.21,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,1,Verde,Línea,6,441538.54:4478550.21, CALLE  DE MANUEL DE FALLA 1"
"441563.74,4478534.15,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,2,Verde,Batería,7,441563.74:4478534.15, CALLE  DE MANUEL DE FALLA 2"
"441534.43,4478542.31,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,2,Verde,Línea,4,441534.43:4478542.31, CALLE  DE MANUEL DE FALLA 2"
"441567.32,4478551.99,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,3,Verde,Batería,7,441567.32:4478551.99, CALLE  DE MANUEL DE FALLA 3"
"441577.52,4478542.6,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,3,Verde,Batería,4,441577.52:4478542.6, CALLE  DE MANUEL DE FALLA 3"
"441657.4,4478518.13,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,4,Verde,Línea,7,441657.4:4478518.13, CALLE  DE MANUEL DE FALLA 4"
"441634.2,4478509.64,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,4,Verde,Línea,1,441634.2:4478509.64, CALLE  DE MANUEL DE FALLA 4"
"441682.52,4478506.78,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,6,Verde,Línea,18,441682.52:4478506.78, CALLE  DE MANUEL DE FALLA 6"
"441697.54,4478514.84,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,7,Verde,Línea,3,441697.54:4478514.84, CALLE  DE MANUEL DE FALLA 7"
"441728.16,4478503.,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,10,Verde,Línea,1,441728.16:4478503., CALLE  DE MANUEL DE FALLA 10"
"441719.1,4478513.1,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MANUEL DE FALLA; CALLE; DE,10,Verde,Línea,5,441719.1:4478513.1, CALLE  DE MANUEL DE FALLA 10"
"443363.27,4478202.36,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MOSTOLES; CALLE; DE,7,Verde,Línea,2,443363.27:4478202.36, CALLE  DE MOSTOLES 7"
"443362.49,4478237.62,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MOSTOLES; CALLE; DE,17,Verde,Línea,16,443362.49:4478237.62, CALLE  DE MOSTOLES 17"
"443365.96,4478218.33,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MOSTOLES; CALLE; DE,28,Verde,Línea,3,443365.96:4478218.33, CALLE  DE MOSTOLES 28"
"443373.92,4478265.1,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MOSTOLES; CALLE; DE,42,Verde,Línea,14,443373.92:4478265.1, CALLE  DE MOSTOLES 42"
"443371.77,4478291.24,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,MOSTOLES; CALLE; DE,44,Verde,Línea,4,443371.77:4478291.24, CALLE  DE MOSTOLES 44"
"443474.83,4478233.55,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,9,Verde,Línea,18,443474.83:4478233.55, CALLE  DE LOS NARCISOS 9"
"443490.7,4478297.47,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,12,Verde,Línea,3,443490.7:4478297.47, CALLE  DE LOS NARCISOS 12"
"443493.65,4478314.95,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,14,Verde,Línea,1,443493.65:4478314.95, CALLE  DE LOS NARCISOS 14"
"443496.33,4478331.4,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,16,Verde,Línea,3,443496.33:4478331.4, CALLE  DE LOS NARCISOS 16"
"443498.98,4478346.76,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,18,Verde,Línea,3,443498.98:4478346.76, CALLE  DE LOS NARCISOS 18"
"443501.94,4478364.37,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,24,Verde,Línea,2,443501.94:4478364.37, CALLE  DE LOS NARCISOS 24"
"443504.,4478376.58,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,26,Verde,Línea,3,443504.:4478376.58, CALLE  DE LOS NARCISOS 26"
"443510.55,4478476.45,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,35,Verde,Línea,2,443510.55:4478476.45, CALLE  DE LOS NARCISOS 35"
"443511.38,4478420.4,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,38,Verde,Línea,14,443511.38:4478420.4, CALLE  DE LOS NARCISOS 38"
"443495.55,4478633.13,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,49,Verde,Línea,1,443495.55:4478633.13, CALLE  DE LOS NARCISOS 49"
"443509.39,4478496.18,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,56,Verde,Línea,3,443509.39:4478496.18, CALLE  DE LOS NARCISOS 56"
"443508.32,4478513.52,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,58,Verde,Línea,2,443508.32:4478513.52, CALLE  DE LOS NARCISOS 58"
"443507.5,4478526.52,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,60,Verde,Línea,1,443507.5:4478526.52, CALLE  DE LOS NARCISOS 60"
"443504.96,4478567.,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,66,Verde,Línea,2,443504.96:4478567., CALLE  DE LOS NARCISOS 66"
"443503.5,4478600.54,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,68,Verde,Línea,7,443503.5:4478600.54, CALLE  DE LOS NARCISOS 68"
"443505.95,4478551.7,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,62 A,Verde,Línea,2,443505.95:4478551.7, CALLE  DE LOS NARCISOS 62 A"
"443506.78,4478537.96,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NARCISOS; CALLE; DE LOS,62 B,Verde,Línea,1,443506.78:4478537.96, CALLE  DE LOS NARCISOS 62 B"
"442746.32,4478782.4,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,1,Verde,Línea,14,442746.32:4478782.4, CALLE  DE NICARAGUA 1"
"442754.37,4478773.81,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,3,Verde,Línea,20,442754.37:4478773.81, CALLE  DE NICARAGUA 3"
"442794.96,4478779.9,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,5,Verde,Línea,2,442794.96:4478779.9, CALLE  DE NICARAGUA 5"
"442879.43,4478776.2,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,6,Verde,Línea,4,442879.43:4478776.2, CALLE  DE NICARAGUA 6"
"442868.15,4478768.27,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,6,Verde,Línea,14,442868.15:4478768.27, CALLE  DE NICARAGUA 6"
"442848.13,4478777.43,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,7,Verde,Línea,5,442848.13:4478777.43, CALLE  DE NICARAGUA 7"
"442942.39,4478773.86,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,9,Verde,Línea,2,442942.39:4478773.86, CALLE  DE NICARAGUA 9"
"442916.58,4478774.79,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,10,Verde,Línea,5,442916.58:4478774.79, CALLE  DE NICARAGUA 10"
"442917.37,4478766.47,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,10,Verde,Línea,5,442917.37:4478766.47, CALLE  DE NICARAGUA 10"
"442982.27,4478772.38,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,11,Verde,Línea,12,442982.27:4478772.38, CALLE  DE NICARAGUA 11"
"442973.5,4478764.57,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,11,Verde,Línea,16,442973.5:4478764.57, CALLE  DE NICARAGUA 11"
"443055.54,4478770.16,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,13,Verde,Línea,8,443055.54:4478770.16, CALLE  DE NICARAGUA 13"
"443091.9,4478768.96,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,15,Verde,Línea,4,443091.9:4478768.96, CALLE  DE NICARAGUA 15"
"443125.85,4478782.13,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,17,Verde,Batería,9,443125.85:4478782.13, CALLE  DE NICARAGUA 17"
"443066.59,4478760.82,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,20,Verde,Línea,15,443066.59:4478760.82, CALLE  DE NICARAGUA 20"
"443176.96,4478790.37,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,21,Verde,Línea,35,443176.96:4478790.37, CALLE  DE NICARAGUA 21"
"443178.84,4478802.3,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,21,Verde,Línea,9,443178.84:4478802.3, CALLE  DE NICARAGUA 21"
"443158.79,4478788.87,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,21,Verde,Línea,1,443158.79:4478788.87, CALLE  DE NICARAGUA 21"
"443229.9,4478796.62,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NICARAGUA; CALLE; DE,S/N,Verde,Línea,12,443229.9:4478796.62, CALLE  DE NICARAGUA S/N"
"443365.82,4478551.84,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,1,Verde,Línea,1,443365.82:4478551.84, CALLE  NOVENA 1"
"443369.54,4478555.78,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,1,Verde,Línea,1,443369.54:4478555.78, CALLE  NOVENA 1"
"443346.9,4478540.21,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,5,Verde,Línea,3,443346.9:4478540.21, CALLE  NOVENA 5"
"443317.35,4478536.78,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,9,Verde,Línea,3,443317.35:4478536.78, CALLE  NOVENA 9"
"443297.85,4478535.26,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,11,Verde,Línea,2,443297.85:4478535.26, CALLE  NOVENA 11"
"443267.78,4478537.53,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,13,Verde,Línea,1,443267.78:4478537.53, CALLE  NOVENA 13"
"443246.23,4478519.42,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,13,Verde,Línea,8,443246.23:4478519.42, CALLE  NOVENA 13"
"443222.46,4478505.71,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,16,Verde,Línea,1,443222.46:4478505.71, CALLE  NOVENA 16"
"443211.57,4478503.6,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,18,Verde,Línea,3,443211.57:4478503.6, CALLE  NOVENA 18"
"443193.97,4478500.39,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,22,Verde,Línea,1,443193.97:4478500.39, CALLE  NOVENA 22"
"443174.35,4478496.84,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,NOVENA; CALLE;,26,Verde,Línea,4,443174.35:4478496.84, CALLE  NOVENA 26"
"443423.38,4478497.58,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,OCTAVA; CALLE;,S/N,Verde,Línea,6,443423.38:4478497.58, CALLE  OCTAVA S/N"
"443397.7,4478497.7,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,OCTAVA; CALLE;,S/N,Verde,Línea,1,443397.7:4478497.7, CALLE  OCTAVA S/N"
"442345.16,4478500.3,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,2,Verde,Batería,8,442345.16:4478500.3, CALLE  DE ORURO 2"
"442350.75,4478517.89,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,3,Verde,Batería,18,442350.75:4478517.89, CALLE  DE ORURO 3"
"442372.35,4478507.58,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,4,Verde,Batería,5,442372.35:4478507.58, CALLE  DE ORURO 4"
"442421.42,4478525.,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,6,Azul,Batería,14,442421.42:4478525., CALLE  DE ORURO 6"
"442414.21,4478535.17,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,7,Verde,Batería,11,442414.21:4478535.17, CALLE  DE ORURO 7"
"442460.85,4478537.6,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,8,Azul,Batería,15,442460.85:4478537.6, CALLE  DE ORURO 8"
"442443.74,4478544.78,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,9,Verde,Batería,7,442443.74:4478544.78, CALLE  DE ORURO 9"
"442460.25,4478549.99,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,9,Verde,Batería,3,442460.25:4478549.99, CALLE  DE ORURO 9"
"442473.62,4478554.31,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,11,Verde,Batería,5,442473.62:4478554.31, CALLE  DE ORURO 11"
"442487.89,4478558.96,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,13,Verde,Batería,4,442487.89:4478558.96, CALLE  DE ORURO 13"
"442484.49,4478545.17,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,ORURO; CALLE; DE,14,Azul,Batería,2,442484.49:4478545.17, CALLE  DE ORURO 14"
"441814.96,4478223.8,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,2,Azul,Línea,14,441814.96:4478223.8, CALLE  DEL PADRE DAMIAN 2"
"441729.39,4478422.77,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,3,Verde,Línea,1,441729.39:4478422.77, CALLE  DEL PADRE DAMIAN 3"
"441752.65,4478311.9,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,4,Azul,Línea,22,441752.65:4478311.9, CALLE  DEL PADRE DAMIAN 4"
"441788.63,4478290.79,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,4,Azul,Línea,9,441788.63:4478290.79, CALLE  DEL PADRE DAMIAN 4"
"441750.34,4478458.37,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,7,Verde,Línea,1,441750.34:4478458.37, CALLE  DEL PADRE DAMIAN 7"
"441733.9,4478480.58,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,11,Verde,Línea,5,441733.9:4478480.58, CALLE  DEL PADRE DAMIAN 11"
"441752.78,4478488.42,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,11,Verde,Línea,1,441752.78:4478488.42, CALLE  DEL PADRE DAMIAN 11"
"441737.95,4478526.33,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,13,Verde,Línea,3,441737.95:4478526.33, CALLE  DEL PADRE DAMIAN 13"
"441756.16,4478529.14,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,13,Verde,Línea,13,441756.16:4478529.14, CALLE  DEL PADRE DAMIAN 13"
"441741.53,4478573.28,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,15,Verde,Línea,1,441741.53:4478573.28, CALLE  DEL PADRE DAMIAN 15"
"441740.11,4478554.41,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,15,Verde,Línea,3,441740.11:4478554.41, CALLE  DEL PADRE DAMIAN 15"
"441779.4,4478641.92,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,17,Verde,Línea,5,441779.4:4478641.92, CALLE  DEL PADRE DAMIAN 17"
"441783.59,4478656.39,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,17,Verde,Batería,1,441783.59:4478656.39, CALLE  DEL PADRE DAMIAN 17"
"441799.16,4478679.2,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,17,Verde,Batería,7,441799.16:4478679.2, CALLE  DEL PADRE DAMIAN 17"
"441788.35,4478663.35,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,17,Verde,Batería,5,441788.35:4478663.35, CALLE  DEL PADRE DAMIAN 17"
"441751.91,4478385.27,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,18,Azul,Línea,6,441751.91:4478385.27, CALLE  DEL PADRE DAMIAN 18"
"441747.7,4478427.37,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,18,Verde,Línea,8,441747.7:4478427.37, CALLE  DEL PADRE DAMIAN 18"
"441850.48,4478745.63,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,21,Verde,Línea,1,441850.48:4478745.63, CALLE  DEL PADRE DAMIAN 21"
"441845.9,4478736.63,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,21,Verde,Línea,1,441845.9:4478736.63, CALLE  DEL PADRE DAMIAN 21"
"441851.61,4478751.,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,21,Verde,Línea,1,441851.61:4478751., CALLE  DEL PADRE DAMIAN 21"
"441854.92,4478829.31,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,23,Verde,Línea,2,441854.92:4478829.31, CALLE  DEL PADRE DAMIAN 23"
"441798.74,4478637.83,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,24,Verde,Línea,11,441798.74:4478637.83, CALLE  DEL PADRE DAMIAN 24"
"441829.79,4478682.99,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,26,Verde,Línea,4,441829.79:4478682.99, CALLE  DEL PADRE DAMIAN 26"
"441845.,4478704.83,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,32,Verde,Línea,5,441845.:4478704.83, CALLE  DEL PADRE DAMIAN 32"
"441859.9,4478727.17,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,34,Azul,Línea,1,441859.9:4478727.17, CALLE  DEL PADRE DAMIAN 34"
"441868.83,4478744.92,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,34,Azul,Línea,3,441868.83:4478744.92, CALLE  DEL PADRE DAMIAN 34"
"441857.35,4478807.69,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,36,Verde,Línea,6,441857.35:4478807.69, CALLE  DEL PADRE DAMIAN 36"
"441873.76,4478790.57,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,36,Azul,Línea,3,441873.76:4478790.57, CALLE  DEL PADRE DAMIAN 36"
"441876.65,4478827.53,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,38,Azul,Línea,7,441876.65:4478827.53, CALLE  DEL PADRE DAMIAN 38"
"441879.83,4478864.84,05  CHAMARTÍN,05-04 HISPANOAMÉRICA,PADRE DAMIAN; CALLE; DEL,40,Azul,Línea,7,441879.83:4478864.84, CALLE  DEL PADRE DAMIAN 40"
